data,label,word_token
kafe suasana nyaman bikin betah berasa rumah area makan luas reuni teman keluarga sofa sofa nyaman dihiasi wall paper saung saung mini flying anak anak menu lengkap menu sarapan menu tradisional pasta steak burger korean minuman panas dingin juice tersedia sayang menyediakan lanjutan,1,"['kafe', 'suasana', 'nyaman', 'bikin', 'betah', 'berasa', 'rumah', 'area', 'makan', 'luas', 'reuni', 'teman', 'keluarga', 'sofa', 'sofa', 'nyaman', 'dihiasi', 'wall', 'paper', 'saung', 'saung', 'mini', 'flying', 'anak', 'anak', 'menu', 'lengkap', 'menu', 'sarapan', 'menu', 'tradisional', 'pasta', 'steak', 'burger', 'korean', 'minuman', 'panas', 'dingin', 'juice', 'tersedia', 'sayang', 'menyediakan', 'lanjutan']"
menyatu indonesia indonesia menghargai bali warga,-1,"['menyatu', 'indonesia', 'indonesia', 'menghargai', 'bali', 'warga']"
semoga redmi anak redmi kemarin flash sale redmi masuk keranjang belanjaan proses pembayarana gagal kebagian redmi,0,"['semoga', 'redmi', 'anak', 'redmi', 'kemarin', 'flash', 'sale', 'redmi', 'masuk', 'keranjang', 'belanjaan', 'proses', 'pembayarana', 'gagal', 'kebagian', 'redmi']"
resto makan minum menikmati indah pegunungan udara sejuk harga menu relatif,1,"['resto', 'makan', 'minum', 'menikmati', 'indah', 'pegunungan', 'udara', 'sejuk', 'harga', 'menu', 'relatif']"
enak bakso goreng enak nasi goreng enak menu halal ditandai kaum muslim makan ayam cobain,1,"['enak', 'bakso', 'goreng', 'enak', 'nasi', 'goreng', 'enak', 'menu', 'halal', 'ditandai', 'kaum', 'muslim', 'makan', 'ayam', 'cobain']"
lokasi kampung gajah alternatif makan makan melanjutkan menikmati wahana jembatan gantung menunggu pesanan disajikan,1,"['lokasi', 'kampung', 'gajah', 'alternatif', 'makan', 'makan', 'melanjutkan', 'menikmati', 'wahana', 'jembatan', 'gantung', 'menunggu', 'pesanan', 'disajikan']"
kali belanja ribu homecarealfamart tebus minyak goreng gopek,0,"['kali', 'belanja', 'ribu', 'homecarealfamart', 'tebus', 'minyak', 'goreng', 'gopek']"
mampir warung makan ampera soreang bandung sambal khas pedas manis menimbulkan semangat makan tiada henti ditambah udara dingin sanga sambal menghangatkan tubuh,1,"['mampir', 'warung', 'makan', 'ampera', 'soreang', 'bandung', 'sambal', 'khas', 'pedas', 'manis', 'menimbulkan', 'semangat', 'makan', 'tiada', 'henti', 'ditambah', 'udara', 'dingin', 'sanga', 'sambal', 'menghangatkan', 'tubuh']"
mampir restoran padma sore malam diiringi lantunan piano tunggal penyanyi memiliki selera lagu lagu dipilih berkualitas mengganggu keasrian lantunan pilihan lagu manager memilih peluang pengunjung menyanyi pengunjung terganggu,1,"['mampir', 'restoran', 'padma', 'sore', 'malam', 'diiringi', 'lantunan', 'piano', 'tunggal', 'penyanyi', 'memiliki', 'selera', 'lagu', 'lagu', 'dipilih', 'berkualitas', 'mengganggu', 'keasrian', 'lantunan', 'pilihan', 'lagu', 'manager', 'memilih', 'peluang', 'pengunjung', 'menyanyi', 'pengunjung', 'terganggu']"
makanan enak nasi bakar pelayanan ramah staf sikap duduk meja kasir bersih rapi diperhatikan pengelola sempah area pejalan kaki,1,"['makanan', 'enak', 'nasi', 'bakar', 'pelayanan', 'ramah', 'staf', 'sikap', 'duduk', 'meja', 'kasir', 'bersih', 'rapi', 'diperhatikan', 'pengelola', 'sempah', 'area', 'pejalan', 'kaki']"
resto menarik makanan tradisional rumahan sunda pengalaman makan alas daun piring makanan lihat pilih langsung cocok keluarga,1,"['resto', 'menarik', 'makanan', 'tradisional', 'rumahan', 'sunda', 'pengalaman', 'makan', 'alas', 'daun', 'piring', 'makanan', 'lihat', 'pilih', 'langsung', 'cocok', 'keluarga']"
global paham kebutuhan tontonan anak kerja bagus,1,"['global', 'paham', 'kebutuhan', 'tontonan', 'anak', 'kerja', 'bagus']"
ayam goreng kakek sanders maish dijadikan andalan dibawa perjalanan cepat saji enak harga lumayan,1,"['ayam', 'goreng', 'kakek', 'sanders', 'maish', 'dijadikan', 'andalan', 'dibawa', 'perjalanan', 'cepat', 'saji', 'enak', 'harga', 'lumayan']"
hasil pertandingan psms medan psis semarang skor,0,"['hasil', 'pertandingan', 'psms', 'medan', 'psis', 'semarang', 'skor']"
luas teman sore tutup sore berenang explore facilities ribu softdrink ditukarkan tiket cafetaria kolam renang sayang segar kaforit mata perih lanjutan,1,"['luas', 'teman', 'sore', 'tutup', 'sore', 'berenang', 'explore', 'facilities', 'ribu', 'softdrink', 'ditukarkan', 'tiket', 'cafetaria', 'kolam', 'renang', 'sayang', 'segar', 'kaforit', 'mata', 'perih', 'lanjutan']"
gila harta gila kekuasaan sengsara,-1,"['gila', 'harta', 'gila', 'kekuasaan', 'sengsara']"
jatuh cinta banget pakai jafra produk colors hitam series elegant,1,"['jatuh', 'cinta', 'banget', 'pakai', 'jafra', 'produk', 'colors', 'hitam', 'series', 'elegant']"
yenny wahid tolak pinangan prabowo cagub jatim penjelasan lengkap,0,"['yenny', 'wahid', 'tolak', 'pinangan', 'prabowo', 'cagub', 'jatim', 'penjelasan', 'lengkap']"
info pesan langsung orang pacaran pakai pesan langsung komplain serius,-1,"['info', 'pesan', 'langsung', 'orang', 'pacaran', 'pakai', 'pesan', 'langsung', 'komplain', 'serius']"
kampung daun malam suasana pemandangan banget asli segar mata memandang makanan standar didukung suasana okelah,1,"['kampung', 'daun', 'malam', 'suasana', 'pemandangan', 'banget', 'asli', 'segar', 'mata', 'memandang', 'makanan', 'standar', 'didukung', 'suasana', 'okelah']"
salah restoran pilihan makan malam keluarga teman suasana bagus malam makanan minuman lezat favorit chicken butterfly penuh minggu antre meja disiapkan tenda lipat antisipasi turun hujan puas makan,1,"['salah', 'restoran', 'pilihan', 'makan', 'malam', 'keluarga', 'teman', 'suasana', 'bagus', 'malam', 'makanan', 'minuman', 'lezat', 'favorit', 'chicken', 'butterfly', 'penuh', 'minggu', 'antre', 'meja', 'disiapkan', 'tenda', 'lipat', 'antisipasi', 'turun', 'hujan', 'puas', 'makan']"
bakso malang berkonsep resto bandung sekeluarga penggemar buka jalan karapitan cabang buka konsep modern intetior ruang nyaman tambahan variasi menu harga terjangkau pelayanan ramah okelah,1,"['bakso', 'malang', 'berkonsep', 'resto', 'bandung', 'sekeluarga', 'penggemar', 'buka', 'jalan', 'karapitan', 'cabang', 'buka', 'konsep', 'modern', 'intetior', 'ruang', 'nyaman', 'tambahan', 'variasi', 'menu', 'harga', 'terjangkau', 'pelayanan', 'ramah', 'okelah']"
kampung daun makan indah menu harga lumayan mahal santai okelah betah,1,"['kampung', 'daun', 'makan', 'indah', 'menu', 'harga', 'lumayan', 'mahal', 'santai', 'okelah', 'betah']"
kesukaan bubur enak porsi kepiting soka lada garam enak minyak kecewa penikmat kepiting,-1,"['kesukaan', 'bubur', 'enak', 'porsi', 'kepiting', 'soka', 'lada', 'garam', 'enak', 'minyak', 'kecewa', 'penikmat', 'kepiting']"
pergi nasi bancakan sore suasana ramai makan siang kesan suasana kekeluargaan pintu masuk staf ramah menyambut tamu antrean unik piring piring seng perkakas makan tempo jadul,1,"['pergi', 'nasi', 'bancakan', 'sore', 'suasana', 'ramai', 'makan', 'siang', 'kesan', 'suasana', 'kekeluargaan', 'pintu', 'masuk', 'staf', 'ramah', 'menyambut', 'tamu', 'antrean', 'unik', 'piring', 'piring', 'seng', 'perkakas', 'makan', 'tempo', 'jadul']"
sushi sushi enak enak murah bersih strategis dibuka cabang sudirman malam pasar,1,"['sushi', 'sushi', 'enak', 'enak', 'murah', 'bersih', 'strategis', 'dibuka', 'cabang', 'sudirman', 'malam', 'pasar']"
lokasi mudah dijangkau areal parkir luas menjadikan rumah stroberi pilihan menyegarkan keluarga kebun stroberi luas pilihan memilih buah stroberi segar cita kuliner badlah stroberi milik shake dicoba minuman favorit melepas dahaga,1,"['lokasi', 'mudah', 'dijangkau', 'areal', 'parkir', 'luas', 'menjadikan', 'rumah', 'stroberi', 'pilihan', 'menyegarkan', 'keluarga', 'kebun', 'stroberi', 'luas', 'pilihan', 'memilih', 'buah', 'stroberi', 'segar', 'cita', 'kuliner', 'badlah', 'stroberi', 'milik', 'shake', 'dicoba', 'minuman', 'favorit', 'melepas', 'dahaga']"
aktris bosan mainstream,-1,"['aktris', 'bosan', 'mainstream']"
warung makan terletak kampus indonesia gedung sate varian menu bebek bebek relatif orang sambal pedas enak ditambah suasana anak muda unik meja permainan halma rumah tangga,1,"['warung', 'makan', 'terletak', 'kampus', 'indonesia', 'gedung', 'sate', 'varian', 'menu', 'bebek', 'bebek', 'relatif', 'orang', 'sambal', 'pedas', 'enak', 'ditambah', 'suasana', 'anak', 'muda', 'unik', 'meja', 'permainan', 'halma', 'rumah', 'tangga']"
kantor penghubung korut korsel dijadwalkan dibuka,0,"['kantor', 'penghubung', 'korut', 'korsel', 'dijadwalkan', 'dibuka']"
kali mencoba sirloin setuju hidangin enak suasana jalan progo mencoba hehe,1,"['kali', 'mencoba', 'sirloin', 'setuju', 'hidangin', 'enak', 'suasana', 'jalan', 'progo', 'mencoba', 'hehe']"
otak taruk bikin kebijakan adil menjatuhkan pasangan keluarkan menteri,-1,"['otak', 'taruk', 'bikin', 'kebijakan', 'adil', 'menjatuhkan', 'pasangan', 'keluarkan', 'menteri']"
berani usut korupsi proyek reklamasi,-1,"['berani', 'usut', 'korupsi', 'proyek', 'reklamasi']"
soulmotion mantap bawain lagu onerepublic something need vokal kuat keren bank kompak bagus bravo,1,"['soulmotion', 'mantap', 'bawain', 'lagu', 'onerepublic', 'something', 'need', 'vokal', 'kuat', 'keren', 'bank', 'kompak', 'bagus', 'bravo']"
rumah makan padang lumayan bersih menu masakan padang rendang telur nangka enak standar masakan padang berminyak harga mahal murah banget cocoklah makan masakan padang siang,1,"['rumah', 'makan', 'padang', 'lumayan', 'bersih', 'menu', 'masakan', 'padang', 'rendang', 'telur', 'nangka', 'enak', 'standar', 'masakan', 'padang', 'berminyak', 'harga', 'mahal', 'murah', 'banget', 'cocoklah', 'makan', 'masakan', 'padang', 'siang']"
terima kasih chatime samsunggiftid,1,"['terima', 'kasih', 'chatime', 'samsunggiftid']"
perpaduan menarik seni makanan pemandangan kota bandung mencapai uber lokasi angkutan menarik dikunjungi pekan teman keluarga,1,"['perpaduan', 'menarik', 'seni', 'makanan', 'pemandangan', 'kota', 'bandung', 'mencapai', 'uber', 'lokasi', 'angkutan', 'menarik', 'dikunjungi', 'pekan', 'teman', 'keluarga']"
suasana sejuk hijau menyegarkan cocok menyegarkan kabur rutinitas makanan mahal lokasi bagus rekomendasi,1,"['suasana', 'sejuk', 'hijau', 'menyegarkan', 'cocok', 'menyegarkan', 'kabur', 'rutinitas', 'makanan', 'mahal', 'lokasi', 'bagus', 'rekomendasi']"
area dikunjungi matahari bersinar area semi indoor ruangan bangunan atap jendela pendingin ruangan area makan sejuk udara kota bandung,1,"['area', 'dikunjungi', 'matahari', 'bersinar', 'area', 'semi', 'indoor', 'ruangan', 'bangunan', 'atap', 'jendela', 'pendingin', 'ruangan', 'area', 'makan', 'sejuk', 'udara', 'kota', 'bandung']"
habisi orang papua,-1,"['habisi', 'orang', 'papua']"
masuk restoran suasana klasik meja makan rendah makanan disajikan piring kaleng menambah suasana klasik memesan makanan antre pilih makanan sesuai variasi masakan beragam enak tertarik pesan roti balok segar panggangan restoran,1,"['masuk', 'restoran', 'suasana', 'klasik', 'meja', 'makan', 'rendah', 'makanan', 'disajikan', 'piring', 'kaleng', 'menambah', 'suasana', 'klasik', 'memesan', 'makanan', 'antre', 'pilih', 'makanan', 'sesuai', 'variasi', 'masakan', 'beragam', 'enak', 'tertarik', 'pesan', 'roti', 'balok', 'segar', 'panggangan', 'restoran']"
makanan lumayan enak harga lumayan mahal nuansa enak pemandangan hijau sesuai nama kampung daun,1,"['makanan', 'lumayan', 'enak', 'harga', 'lumayan', 'mahal', 'nuansa', 'enak', 'pemandangan', 'hijau', 'sesuai', 'nama', 'kampung', 'daun']"
kota bandung lembang restorant konsep hutan tropis saung makan bangun pinggiran sungai dikelilingi bukit udara sejuk suara aliran sungai turun pegunungan menambah betah berlama lokasi,1,"['kota', 'bandung', 'lembang', 'restorant', 'konsep', 'hutan', 'tropis', 'saung', 'makan', 'bangun', 'pinggiran', 'sungai', 'dikelilingi', 'bukit', 'udara', 'sejuk', 'suara', 'aliran', 'sungai', 'turun', 'pegunungan', 'menambah', 'betah', 'berlama', 'lokasi']"
sarapan makanan ringan berat tersedia sayang duduk terbuat besi cuaca dingin nyaman duduk,-1,"['sarapan', 'makanan', 'ringan', 'berat', 'tersedia', 'sayang', 'duduk', 'terbuat', 'besi', 'cuaca', 'dingin', 'nyaman', 'duduk']"
malas dikasih tugas bikin galau,-1,"['malas', 'dikasih', 'tugas', 'bikin', 'galau']"
ampas banget mengirim kota sebelah digerakin sorting center gila marah pakai gara gara toko ngirim doang mending pakai kurir,-1,"['ampas', 'banget', 'mengirim', 'kota', 'sebelah', 'digerakin', 'sorting', 'center', 'gila', 'marah', 'pakai', 'gara', 'gara', 'toko', 'ngirim', 'doang', 'mending', 'pakai', 'kurir']"
siapkan ulangi polri,-1,"['siapkan', 'ulangi', 'polri']"
pulang kerja teman mampir pulang rumah lokasi strategis simpang dago bandung bersih ramai mengganti menit untung kebagian duduk salah alternatif berkumpul biaya minimalis,1,"['pulang', 'kerja', 'teman', 'mampir', 'pulang', 'rumah', 'lokasi', 'strategis', 'simpang', 'dago', 'bandung', 'bersih', 'ramai', 'mengganti', 'menit', 'untung', 'kebagian', 'duduk', 'salah', 'alternatif', 'berkumpul', 'biaya', 'minimalis']"
dago luas nyaman enak siang siang sepi wifi lumayan kencang dibanding mahasiswa tugas hehehe,1,"['dago', 'luas', 'nyaman', 'enak', 'siang', 'siang', 'sepi', 'wifi', 'lumayan', 'kencang', 'dibanding', 'mahasiswa', 'tugas', 'hehehe']"
kali bandung resto makanan enak banget nasi ayam komplit ayam dibakar digoreng makanan pilihan utama,1,"['kali', 'bandung', 'resto', 'makanan', 'enak', 'banget', 'nasi', 'ayam', 'komplit', 'ayam', 'dibakar', 'digoreng', 'makanan', 'pilihan', 'utama']"
harga range nyaman makan malam dilanjut mengobrol malam harap pemandangan kota bandung membayar juta minimum order city pemandangan lantai room,1,"['harga', 'range', 'nyaman', 'makan', 'malam', 'dilanjut', 'mengobrol', 'malam', 'harap', 'pemandangan', 'kota', 'bandung', 'membayar', 'juta', 'minimum', 'order', 'city', 'pemandangan', 'lantai', 'room']"
kesuksesan pilkada jamin keberhasilan pilpres,0,"['kesuksesan', 'pilkada', 'jamin', 'keberhasilan', 'pilpres']"
wilayah halal cibadak babi babi saus tiram lumayan andalan udang kipas mentega porsi ramai ramai teman keluarga,1,"['wilayah', 'halal', 'cibadak', 'babi', 'babi', 'saus', 'tiram', 'lumayan', 'andalan', 'udang', 'kipas', 'mentega', 'porsi', 'ramai', 'ramai', 'teman', 'keluarga']"
masuk pikir penginanapan satpam masuk belok kiri situ langsung meja kursi makan harga relatif mahal munurut kantong nasi goreng kambing ribu hehehe jeruk hangat hihi direkomendasikan suka kambing,1,"['masuk', 'pikir', 'penginanapan', 'satpam', 'masuk', 'belok', 'kiri', 'situ', 'langsung', 'meja', 'kursi', 'makan', 'harga', 'relatif', 'mahal', 'munurut', 'kantong', 'nasi', 'goreng', 'kambing', 'ribu', 'hehehe', 'jeruk', 'hangat', 'hihi', 'direkomendasikan', 'suka', 'kambing']"
sandiaga majelis taklim irta ikatan remaja tekukur mengundang hadir peringatan maulid februari proses mengundang mohon,0,"['sandiaga', 'majelis', 'taklim', 'irta', 'ikatan', 'remaja', 'tekukur', 'mengundang', 'hadir', 'peringatan', 'maulid', 'februari', 'proses', 'mengundang', 'mohon']"
makan hoka hoka bento kota rumah hoka hoka bento hotel,1,"['makan', 'hoka', 'hoka', 'bento', 'kota', 'rumah', 'hoka', 'hoka', 'bento', 'hotel']"
avocado coffee salmon tartare enak nyaman cocok ngumpul bareng teman malam minggu,1,"['avocado', 'coffee', 'salmon', 'tartare', 'enak', 'nyaman', 'cocok', 'ngumpul', 'bareng', 'teman', 'malam', 'minggu']"
adik direstoran sore pengunjung ramai dikunjungi wekeend porsi makanan disajikan sebanding harga mahal pelayanan bagus sore menjelang malam menikmati suasana kota bandung ketinggian,1,"['adik', 'direstoran', 'sore', 'pengunjung', 'ramai', 'dikunjungi', 'wekeend', 'porsi', 'makanan', 'disajikan', 'sebanding', 'harga', 'mahal', 'pelayanan', 'bagus', 'sore', 'menjelang', 'malam', 'menikmati', 'suasana', 'kota', 'bandung', 'ketinggian']"
opini mencemaskan demokrasi lokal fatal,0,"['opini', 'mencemaskan', 'demokrasi', 'lokal', 'fatal']"
suka makan pisang,-1,"['suka', 'makan', 'pisang']"
makan santai romantis teman keluarga pacar pelayanan bagus cepat makanan tersaji cepat pemandangan pemandangan bagus lantai sayang live musik lantai rekomendasi,1,"['makan', 'santai', 'romantis', 'teman', 'keluarga', 'pacar', 'pelayanan', 'bagus', 'cepat', 'makanan', 'tersaji', 'cepat', 'pemandangan', 'pemandangan', 'bagus', 'lantai', 'sayang', 'live', 'musik', 'lantai', 'rekomendasi']"
tolong email mbak mengirim email kali bertanggung,-1,"['tolong', 'email', 'mbak', 'mengirim', 'email', 'kali', 'bertanggung']"
cemburu enak banget,-1,"['cemburu', 'enak', 'banget']"
menu favorit pork knuc porsi orang sayur pendamping aneh enak asem asem harga mahal porsi kali,1,"['menu', 'favorit', 'pork', 'knuc', 'porsi', 'orang', 'sayur', 'pendamping', 'aneh', 'enak', 'asem', 'asem', 'harga', 'mahal', 'porsi', 'kali']"
pelayanan ditingkatkan,-1,"['pelayanan', 'ditingkatkan']"
papa mama lotek kalipah familiar mendengar warung lotek berdiri terkenal bandung favourite kolak manis enak berubah hehe kolak dicampur,1,"['papa', 'mama', 'lotek', 'kalipah', 'familiar', 'mendengar', 'warung', 'lotek', 'berdiri', 'terkenal', 'bandung', 'favourite', 'kolak', 'manis', 'enak', 'berubah', 'hehe', 'kolak', 'dicampur']"
menyukai menu bandingkan bakso menu favorit kangkung enak segar kangkung matang,1,"['menyukai', 'menu', 'bandingkan', 'bakso', 'menu', 'favorit', 'kangkung', 'enak', 'segar', 'kangkung', 'matang']"
bagus makanan bagus nyaman pelayan terbaik tian terbaik pelayanan terima kasih th luxury rekomendasi,1,"['bagus', 'makanan', 'bagus', 'nyaman', 'pelayan', 'terbaik', 'tian', 'terbaik', 'pelayanan', 'terima', 'kasih', 'th', 'luxury', 'rekomendasi']"
suka banget handphone,1,"['suka', 'banget', 'handphone']"
kakak pembayaran dicoba kirim bukti bayar email info,0,"['kakak', 'pembayaran', 'dicoba', 'kirim', 'bukti', 'bayar', 'email', 'info']"
beristirahat menyenangkan makan bersih makanan,-1,"['beristirahat', 'menyenangkan', 'makan', 'bersih', 'makanan']"
duduk memadai pilihan makanan suasana pemandangan cocok pasangan traveler solo bawa keluarga repot cari duduk urusan berbayar,1,"['duduk', 'memadai', 'pilihan', 'makanan', 'suasana', 'pemandangan', 'cocok', 'pasangan', 'traveler', 'solo', 'bawa', 'keluarga', 'repot', 'cari', 'duduk', 'urusan', 'berbayar']"
konsep khilafah cocok diterapkan indonesia,-1,"['konsep', 'khilafah', 'cocok', 'diterapkan', 'indonesia']"
salah enak menu steak lokasi strategis braga mengisi perut lelah jalan jalan braga,1,"['salah', 'enak', 'menu', 'steak', 'lokasi', 'strategis', 'braga', 'mengisi', 'perut', 'lelah', 'jalan', 'jalan', 'braga']"
cocok rapat menyediakan ruang ruang pertemuan makanan mahal lezat,1,"['cocok', 'rapat', 'menyediakan', 'ruang', 'ruang', 'pertemuan', 'makanan', 'mahal', 'lezat']"
bandung istri mengajak makan bancakan suasana rumah makan makanan kali makan berasa nikmat lapar kali hehe makan pakai tangan piring zaman pakai ikan asin sambal,1,"['bandung', 'istri', 'mengajak', 'makan', 'bancakan', 'suasana', 'rumah', 'makan', 'makanan', 'kali', 'makan', 'berasa', 'nikmat', 'lapar', 'kali', 'hehe', 'makan', 'pakai', 'tangan', 'piring', 'zaman', 'pakai', 'ikan', 'asin', 'sambal']"
makanan disajikan makanan sunda banget ditambah makan daun pisang pengalaman berbeda menikmati sajian sunda,1,"['makanan', 'disajikan', 'makanan', 'sunda', 'banget', 'ditambah', 'makan', 'daun', 'pisang', 'pengalaman', 'berbeda', 'menikmati', 'sajian', 'sunda']"
sesuai nama creative space kafe karya seni dinikmati patung kafe desain menarik cocok dikunjungi sore lokasi pemandangan bagus,1,"['sesuai', 'nama', 'creative', 'space', 'kafe', 'karya', 'seni', 'dinikmati', 'patung', 'kafe', 'desain', 'menarik', 'cocok', 'dikunjungi', 'sore', 'lokasi', 'pemandangan', 'bagus']"
